customer_id,customer_name,customer_age,customer_gender,customer_city,customer_state,customer_country,customer_income,date_of_registration,preferred_contact_method,customer_phone,customer_email,Customer_Satisfaction,CustomerEducation,CustomerCategory
CUST004188,Kathleen Smith,38,Female,Campbellfort,Nevada,UK,77179,29-04-2016,SMS,001-295-297-9521x988,whiteheadamber@example.org,9,Postgraduate,Public
CUST004189,Jessica Ewing,66,Female,Thorntonstad,Georgia,Germany,60892,08-06-2020,Phone,3314640075,webbnicole@example.net,1,Undergraduate,Public
CUST004190,Melissa Avila,48,Male,Rodgersmouth,Nebraska,Canada,141441,07-05-2022,Email,(496)994-1699x341,cooperjennifer@example.org,9,Undergraduate,Public
CUST004191,Alan Beasley,42,Male,Zunigaburgh,Wisconsin,Germany,54512,04-03-2022,Phone,775.245.7559x6292,davieschristine@example.org,4,Graduate,Public
CUST004192,Beth Johnson,40,Male,East Michaelstad,Kansas,Germany,84165,24-11-2016,SMS,690-840-1318,alan28@example.net,8,Doctorate,Public
CUST004193,Margaret Elliott,41,Male,North Tylerchester,Illinois,UK,131490,23-02-2015,Phone,001-612-570-8717x19164,yharris@example.com,5,Postgraduate,Public
CUST004194,Bryan Washington,74,Female,South Nancyside,Idaho,Germany,30099,20-12-2019,SMS,721.694.4956x420,curtis88@example.org,9,Undergraduate,Public
CUST004195,Jeffrey Farrell,55,Female,East Joshuaborough,New Jersey,Canada,78487,17-03-2020,SMS,001-787-785-9334,lisastevens@example.net,7,Graduate,Public
CUST004196,Jennifer Cantrell DVM,45,Female,Rickyshire,Colorado,UK,142973,11-12-2015,Email,593.501.8973x8627,rebeccamitchell@example.com,6,Doctorate,Public
CUST004197,Daniel Hart,38,Male,Port Tiffanyfort,North Dakota,India,120847,16-04-2016,SMS,001-310-723-3775,xestrada@example.org,7,Postgraduate,Public
CUST004198,Natasha Harrison,71,Male,Monicaside,Michigan,Germany,99088,28-08-2018,Phone,001-669-656-7121x8562,andrewtucker@example.com,5,Doctorate,Public
CUST004199,Nancy Williams,60,Female,West Manuelville,Idaho,Germany,102163,05-05-2020,SMS,592-663-4437,darlene65@example.org,1,Postgraduate,Public
CUST004200,Robert Mitchell,35,Male,Littlefurt,New Jersey,USA,115845,22-12-2023,Phone,(669)972-1546x44824,baileystephanie@example.org,2,Graduate,Public
CUST004201,Steven Roberts,53,Male,North Calvin,Pennsylvania,India,75003,03-04-2019,Phone,+1-817-760-2350x909,mendozapaula@example.org,2,Postgraduate,Public
CUST004202,Marilyn Forbes,52,Other,South Keithshire,Tennessee,India,140547,24-02-2015,Phone,001-749-719-7950x313,barbaraburton@example.org,5,Undergraduate,Public
CUST004203,Elizabeth Knight,62,Female,Port Gary,Louisiana,Canada,136292,07-12-2017,Phone,556.892.5722x6420,jacobrios@example.org,7,Postgraduate,Public
CUST004204,Justin Webb,72,Male,Fieldstown,Kentucky,India,91886,12-07-2016,Email,+1-321-894-2293x244,daguilar@example.com,3,Postgraduate,Public
CUST004205,Tiffany Gomez,26,Female,Wadeshire,Colorado,USA,102812,27-11-2021,Phone,5896407920,joe39@example.net,4,Postgraduate,Public
CUST004206,William Henderson,70,Female,Lake Brianside,Utah,Canada,36739,01-02-2022,Email,783.893.3869,xhunter@example.net,10,Doctorate,Public
CUST004207,Sarah Dixon,55,Female,East Nicolas,Indiana,India,111838,04-05-2022,SMS,933.499.7824x999,alexis20@example.net,2,Undergraduate,Public
CUST004208,Elizabeth Simon,47,Female,Lopezburgh,Hawaii,Canada,129034,04-12-2021,Phone,001-711-260-2958x99682,shellylopez@example.org,4,Undergraduate,Public
CUST004209,Sydney Henderson,61,Male,Port Lisa,California,India,37384,25-01-2023,SMS,(697)449-8638x42029,nicholaswhite@example.com,8,Graduate,Public
CUST004210,Charles Wells,51,Female,Katelynbury,New York,India,58094,21-01-2015,Email,001-802-630-8674x443,melanieyoung@example.org,7,Doctorate,Public
CUST004211,Edward Richardson,49,Male,Sherryfurt,Arkansas,India,27120,25-10-2016,Phone,840.554.6179,ijohnson@example.com,9,Postgraduate,Public
CUST004212,Shannon Moss,20,Male,Christophermouth,Nebraska,Germany,25993,28-11-2015,Phone,869.319.1040,middletonbrittany@example.org,8,Graduate,Public
CUST004213,Jonathan Mendez,20,Female,Port Dawn,Kansas,India,112295,24-07-2017,Email,956.806.5186,elizabeth33@example.org,3,Undergraduate,Public
CUST004214,Sandra Mcmillan,45,Female,West Robertbury,Utah,Germany,43150,28-08-2018,SMS,505.264.7811,wendyvalenzuela@example.com,3,Doctorate,Public
CUST004215,Pamela Hoffman,61,Female,Tonystad,Massachusetts,UK,89681,12-06-2020,Email,320-557-0097x29586,amanda15@example.com,10,Undergraduate,Public
CUST004216,Lisa Nolan,32,Female,Coxport,New York,USA,70388,04-06-2015,SMS,(919)802-4315x509,cmartinez@example.org,3,Doctorate,Public
CUST004217,Alexander Gonzales,58,Female,New Claytonville,New Jersey,Canada,116292,02-12-2021,SMS,001-493-213-3550,joshuagonzalez@example.net,5,Undergraduate,Public
CUST004218,Christopher Everett,40,Female,Kaiserland,Louisiana,Canada,139082,28-08-2023,SMS,001-375-540-6222,promero@example.com,8,Undergraduate,Public
CUST004219,Steven Parker,57,Female,North Nicholas,Nevada,UK,76116,18-04-2019,Phone,(209)348-0968x3017,bflores@example.org,8,Postgraduate,Public
CUST004220,Mrs. Alexa Griffin,28,Male,Lake Monicamouth,Maryland,India,80753,17-01-2021,Email,-10045,christine04@example.org,9,Doctorate,Public
CUST004221,Janice Buchanan,65,Male,New Julieside,Nebraska,USA,126085,10-01-2024,Phone,513.340.1116x245,rachel94@example.org,7,Undergraduate,Public
CUST004222,Christopher Martin,49,Male,Mannland,Maryland,UK,64787,12-12-2019,Email,665.227.1438,vanessa40@example.com,2,Graduate,Public
CUST004223,Cheryl Lewis,74,Male,North Kathrynhaven,Indiana,UK,60673,04-02-2016,SMS,001-516-350-0568x633,mccoymichael@example.com,6,Undergraduate,Public
CUST004224,Philip Gray,71,Female,Ryanborough,North Dakota,Canada,33290,24-05-2019,Phone,3994312715,ryanmurray@example.net,7,Doctorate,Public
CUST004225,Diane Wright,53,Female,Lake James,Vermont,Germany,85123,18-05-2022,Phone,205.855.9477,patty28@example.org,5,Doctorate,Public
CUST004226,Sarah Mays DDS,50,Other,Port Latoya,West Virginia,Germany,138564,13-11-2020,Phone,001-286-840-4956x5565,scottguerrero@example.net,4,Undergraduate,Public
CUST004227,Heather Beasley,41,Female,Port Brianna,Montana,India,41627,13-08-2022,SMS,978.996.7812,walljodi@example.com,3,Doctorate,Public
CUST004228,Darrell Burns,56,Female,Schwartzshire,Delaware,India,143725,11-09-2018,Email,001-740-274-0897x5112,wturner@example.com,5,Doctorate,Public
CUST004229,Jose Marshall,51,Male,West Abigailburgh,Tennessee,UK,98474,26-07-2023,SMS,729.214.8483x6729,andrewgonzalez@example.org,10,Undergraduate,Public
CUST004230,Danielle Smith,73,Male,Port Tracyberg,Kansas,India,83844,20-11-2017,Phone,920.729.9443x11920,vmurphy@example.net,5,Undergraduate,Public
CUST004231,Michael Chen,45,Male,Lake Jonathan,Maine,Germany,87904,23-09-2017,Phone,790.789.6624,mlopez@example.net,6,Undergraduate,Public
CUST004232,Christopher Jones,54,Female,Maldonadomouth,Illinois,USA,89705,21-08-2015,SMS,8022806598,edwardsmary@example.com,2,Postgraduate,Public
CUST004233,James Brown,24,Male,New John,Hawaii,Canada,128798,27-03-2024,Phone,001-326-740-4550x724,matthewperkins@example.org,10,Graduate,Public
CUST004234,Bernard Mccall,21,Female,Port Diane,Nevada,Germany,93245,08-06-2016,Phone,946-690-5649,nataliemckee@example.com,2,Graduate,Public
CUST004235,Sean Valdez,54,Female,North Christine,Georgia,India,52629,29-03-2017,Email,001-797-491-9011x21442,patrick92@example.org,7,Doctorate,Public
CUST004236,Melanie Ortiz,73,Male,South Amyton,Missouri,Canada,135958,07-06-2019,Email,(601)964-6312x35780,alyssaguzman@example.org,7,Doctorate,Public
CUST004237,Dr. Jordan Kane,18,Male,East Mary,Minnesota,Canada,139673,13-08-2019,Email,001-382-770-3371x29447,bdelgado@example.net,4,Doctorate,Public
CUST004238,Yolanda Duncan,18,Female,Martinbury,Arkansas,UK,69186,17-09-2022,Email,243-434-5809x583,craigthompson@example.org,8,Undergraduate,Public
CUST004239,Joseph Little,64,Male,North Kellyside,New Jersey,India,114621,28-02-2018,Email,7287588758,ortizbruce@example.org,3,Doctorate,Public
CUST004240,Carol Young,37,Female,New Javier,Oregon,UK,71537,18-12-2020,Email,001-588-357-4142x87320,bowmangeorge@example.com,1,Postgraduate,Public
CUST004241,Tiffany Jones,36,Female,Lake Tim,Indiana,Canada,131099,10-08-2018,Phone,299.809.5620x5651,xpeterson@example.org,7,Graduate,Public
CUST004242,Anthony Gonzales,46,Female,West Matthew,Virginia,UK,55832,04-12-2018,Phone,343-507-8280,velezchristina@example.org,9,Postgraduate,Public
CUST004243,Jennifer Young,27,Female,Ashleyborough,Indiana,India,48472,08-07-2016,Email,543-905-1511,phillipskristen@example.com,8,Graduate,Public
CUST004244,Sandra Park PhD,35,Female,Johnsonborough,Maine,Germany,73850,21-01-2017,SMS,453.748.5841x782,derrick27@example.com,2,Undergraduate,Public
CUST004245,Andre Castro,45,Other,West Kathyshire,Utah,USA,140735,24-12-2019,Email,+1-396-764-9679x9129,kjones@example.com,9,Graduate,Public
CUST004246,Sarah Hunt,52,Male,North Jamieborough,Arkansas,Germany,111298,22-04-2017,Phone,001-610-984-1996x1142,seth65@example.com,7,Postgraduate,Public
CUST004247,Melody Leonard,60,Female,Port Aaron,Missouri,Canada,34507,03-09-2020,SMS,001-898-845-9438x27917,lisa98@example.org,5,Postgraduate,Public
CUST004248,Frank Myers,64,Male,Markborough,New York,Germany,100114,17-12-2020,SMS,001-610-695-1675x93940,xburns@example.com,8,Doctorate,Public
CUST004249,Sharon Pratt,48,Male,North Matthew,Texas,UK,80696,26-11-2024,SMS,705.699.9189x481,ojones@example.net,8,Postgraduate,Public
CUST004250,Barry Chang,44,Male,Reidchester,New Mexico,India,97247,22-09-2020,Phone,001-500-767-9140,martinwendy@example.com,8,Graduate,Public
CUST004251,Tracy Thompson,28,Female,Shawnberg,Oklahoma,Germany,81373,12-03-2023,SMS,639-471-0490,greenchloe@example.net,2,Doctorate,Public
CUST004252,Carlos Williams,66,Male,North Christopher,Mississippi,Germany,86264,13-05-2015,Phone,+1-554-405-5364x76556,manningcolleen@example.com,5,Undergraduate,Public
CUST004253,Christopher Ochoa,66,Male,North Donna,Louisiana,India,40979,13-08-2022,Phone,855.355.5751x539,sbaker@example.com,2,Doctorate,Public
CUST004254,Tyler Huber,55,Other,Whitneyland,California,UK,40049,07-04-2021,Email,+1-301-689-2915x08055,ashley92@example.com,10,Graduate,Public
CUST004255,Sabrina Thomas,22,Female,North Tracy,Nevada,USA,84081,30-04-2022,Phone,4407072559,hernandezlisa@example.org,9,Doctorate,Public
CUST004256,Micheal Frost,25,Female,Lake Lauren,Iowa,Germany,49997,19-11-2017,SMS,6986695527,xnguyen@example.net,2,Doctorate,Public
CUST004257,Ronald Houston,51,Female,New Michaelmouth,Illinois,Canada,81144,15-06-2019,Phone,001-659-739-0072x887,phillipwilson@example.net,10,Graduate,Public
CUST004258,Cynthia Perez,65,Other,Shaunbury,Delaware,UK,65830,29-07-2019,Phone,7952536218,plandry@example.net,10,Graduate,Public
CUST004259,Darryl Roberson,69,Female,East Kelly,Hawaii,UK,106369,20-10-2017,Email,001-572-319-0644x298,currykathryn@example.net,2,Postgraduate,Public
CUST004260,Frances Baker,73,Male,New Roberthaven,Texas,Germany,110721,19-04-2015,Email,789-638-1758,shawn21@example.net,4,Postgraduate,Public
CUST004261,Kristin Vazquez,29,Female,Richardview,Iowa,India,46746,11-01-2021,Phone,474-869-3460x67252,bryantyler@example.com,3,Doctorate,Public
CUST004262,Molly Bradley,55,Female,Lake Patricia,Minnesota,Germany,112393,16-11-2023,Phone,+1-978-329-0079x3007,durhamheather@example.net,9,Graduate,Public
CUST004263,Raymond Nunez,18,Male,South Bonnie,Oregon,Germany,34603,28-04-2017,Phone,299.944.2232x476,torresanna@example.net,6,Doctorate,Public
CUST004264,Lisa Conner,48,Male,Molinafurt,Nebraska,India,101977,24-07-2024,Email,(752)839-2258x5845,ryan70@example.com,2,Postgraduate,Public
CUST004265,Tammie Evans,21,Male,Marymouth,Arizona,Canada,29570,11-02-2015,Email,797-202-4477,mendezrebecca@example.net,4,Postgraduate,Public
CUST004266,David Smith,66,Female,Makaylafurt,Wyoming,India,57316,05-11-2017,SMS,468.730.3282x35723,richardthomas@example.org,4,Doctorate,Public
CUST004267,Christopher Doyle,62,Male,Johnside,New Jersey,Germany,76604,26-11-2015,SMS,959.672.4611x304,rosariocarrie@example.org,3,Postgraduate,Public
CUST004268,Kara Williams,67,Other,South Kristen,Idaho,USA,43467,26-08-2018,SMS,(255)289-4910x109,wrichardson@example.org,7,Graduate,Public
CUST004269,Devin Lopez,22,Female,New Danielle,Utah,India,103381,20-12-2021,SMS,7902364684,joshua46@example.com,8,Postgraduate,Public
CUST004270,Michelle Wagner,47,Female,Stephensshire,North Dakota,Canada,69638,18-02-2021,Email,(649)267-5228,heather53@example.com,7,Undergraduate,Public
CUST004271,Alexander Nguyen,73,Female,New Teresaland,South Dakota,India,132846,01-01-2018,Email,(438)547-0745x291,lloyddavid@example.com,3,Postgraduate,Public
CUST004272,Kayla Cobb,41,Male,East Martinberg,Indiana,India,144851,13-06-2021,Phone,+1-701-869-8049x166,ukennedy@example.net,7,Postgraduate,Public
CUST004273,Carolyn Davis,20,Male,Mcclureside,New York,UK,51943,30-05-2018,SMS,2236242107,kayla92@example.net,8,Doctorate,Public
CUST004274,Aaron Floyd,28,Male,New Miranda,Wisconsin,UK,95369,16-06-2019,Phone,(400)909-1832x728,atkinsmary@example.org,9,Undergraduate,Public
CUST004275,Suzanne Johnson,62,Female,Tannerfort,Kansas,Germany,130105,02-02-2015,Phone,(739)927-6453x528,brookszachary@example.net,4,Graduate,Public
CUST004276,Michael Baldwin,21,Male,South Kelseyton,Montana,Germany,28340,25-10-2018,Email,8959409626,morrisonrobert@example.org,9,Undergraduate,Public
CUST004277,Austin Kirk,43,Male,Michaelstad,Arkansas,India,68532,21-02-2019,Phone,252.733.6661,hayneskaren@example.net,5,Doctorate,Public
CUST004278,Mary Flores,44,Male,East Jose,Alaska,USA,102848,29-10-2022,Phone,001-305-837-8182x4127,mcobb@example.net,10,Doctorate,Public
CUST004279,Barry Maldonado,63,Female,Huberland,Pennsylvania,Germany,127148,22-08-2024,Email,748.279.5992x3209,lori19@example.com,6,Graduate,Public
CUST004280,Jessica Walters,71,Male,Paulstad,Oregon,India,91175,06-09-2019,Email,(455)424-9922x906,jodyponce@example.net,2,Graduate,Public
CUST004281,Randy Lee,60,Female,South Jose,South Dakota,India,83918,19-08-2016,Email,001-317-311-6338x191,marc56@example.com,8,Doctorate,Public
CUST004282,Russell Barrera,44,Male,North Jennifer,North Carolina,India,69188,10-08-2022,Email,668-368-0972,jamiemoore@example.net,2,Graduate,Public
CUST004283,Caitlin Phillips,59,Female,Ashleyborough,Vermont,India,40211,15-03-2016,SMS,955.215.7141x24442,kli@example.com,1,Doctorate,Public
CUST004284,Gregory Martinez,68,Male,Port Kimberly,Missouri,India,38496,25-02-2016,SMS,397-819-0313,donnahickman@example.net,10,Doctorate,Public
CUST004285,Stefanie Anderson,67,Female,Jaclynhaven,North Dakota,UK,119381,31-08-2018,SMS,895.694.3367,allison72@example.net,1,Postgraduate,Public
CUST004286,Emily Thomas,23,Female,West Michael,Maryland,Canada,82248,17-12-2022,Phone,(457)716-3846,rroman@example.net,1,Postgraduate,Public
CUST004287,Jerry Soto,32,Male,Douglasborough,Wisconsin,Canada,131455,06-07-2021,SMS,001-932-533-6445x0691,rromero@example.net,4,Doctorate,Public
CUST004288,Kevin Perry,70,Female,Maryhaven,Missouri,India,120625,10-06-2022,Email,+1-295-818-9630x285,greenenatalie@example.org,6,Doctorate,Public
CUST004289,Melissa Romero DVM,47,Female,Matthewschester,California,Germany,66145,20-09-2024,SMS,752-979-0748,richardsoncarl@example.org,2,Postgraduate,Public
CUST004290,Connor Hall,59,Female,Haynestown,Wyoming,USA,128704,17-05-2015,Email,7047610473,erik89@example.com,6,Graduate,Public
CUST004291,Joann Jones,54,Female,New Joshuabury,Illinois,India,54672,02-02-2023,SMS,304-808-5448,jessicasmith@example.net,10,Postgraduate,Public
CUST004292,Theresa Thompson,54,Male,Lake Brandonbury,Iowa,USA,106481,28-04-2024,SMS,7235374845,rachel77@example.org,8,Graduate,Public
CUST004293,Jessica Mitchell,59,Female,Port Michele,Utah,UK,108238,26-05-2020,Email,300.776.3785x44167,steven82@example.org,3,Postgraduate,Public
CUST004294,Joshua Fields,54,Other,West Michael,North Dakota,Canada,99255,16-03-2023,Email,918.375.0185,janet72@example.com,6,Doctorate,Public
CUST004295,Lisa Gilbert,52,Female,North Sandra,Texas,UK,61027,18-05-2015,Phone,(534)381-4861,daniel82@example.com,1,Postgraduate,Public
CUST004296,Michael Bray,40,Female,Michaelberg,Georgia,Germany,61251,14-12-2021,Phone,(471)490-0883x15494,jgoodman@example.org,2,Doctorate,Public
CUST004297,Nathan Sampson,23,Male,Amandafort,Pennsylvania,Germany,44403,19-12-2022,Phone,+1-928-347-3554x5735,bailey80@example.net,1,Postgraduate,Public
CUST004298,Rita Maldonado,21,Female,Mooreshire,Louisiana,India,144467,30-06-2019,SMS,273.218.6244x26440,jking@example.com,8,Doctorate,Public
CUST004299,Stacy Wright,35,Female,North Melissa,Alabama,Germany,117345,23-05-2018,SMS,+1-863-334-7342x1332,william91@example.com,9,Graduate,Public
CUST004300,Norma Hood,26,Male,North Brandonfurt,Illinois,Germany,133063,07-07-2023,Email,964-841-7034,leegabrielle@example.net,7,Undergraduate,Public
CUST004301,Martha Johnston,66,Female,Lake Andrew,North Carolina,UK,50150,13-02-2019,Email,889.991.7561x194,tyler87@example.net,8,Postgraduate,Public
CUST004302,Brendan Allen,46,Female,Howardville,West Virginia,USA,100762,28-01-2021,Phone,344.425.9820x3629,dawn95@example.org,6,Undergraduate,Public
CUST004303,Sean Lane,30,Male,Lake Christinashire,New Jersey,Canada,71940,06-08-2021,Email,393.217.3201,megan30@example.net,6,Undergraduate,Public
CUST004304,Philip Gomez,64,Male,East Raymondton,North Dakota,Germany,75476,29-04-2015,SMS,7322307583,krystalmiller@example.com,6,Doctorate,Public
CUST004305,Kelly Wood,69,Female,Port Keith,Connecticut,Germany,127708,19-08-2024,Email,863.976.6188x882,angela18@example.org,8,Postgraduate,Public
CUST004306,James Jones,34,Male,Frostborough,Alaska,UK,132708,15-02-2023,Email,711.653.5883,karen86@example.org,6,Graduate,Public
CUST004307,Kyle Kramer,62,Male,Lake Mariafort,Oklahoma,Canada,129241,19-08-2022,Email,384-793-7965,samanthawyatt@example.com,2,Postgraduate,Public
CUST004308,William Patton,49,Male,Lindafurt,Wyoming,UK,59202,14-09-2016,Email,539.457.0915x66143,kimberlycole@example.org,4,Postgraduate,Public
CUST004309,Mark Roberts,65,Male,Christopherhaven,Rhode Island,USA,33729,14-07-2020,Email,(434)617-4778,lawrence35@example.org,3,Postgraduate,Public
CUST004310,Kim Sanchez,39,Female,Paulland,Connecticut,UK,48938,20-12-2014,Phone,8476552839,pamela31@example.com,5,Graduate,Public
CUST004311,Miranda Hurley,21,Male,East Heatherbury,Pennsylvania,Canada,128257,08-07-2019,Phone,5933947912,cynthia30@example.org,5,Doctorate,Public
CUST004312,Lisa Jackson,22,Female,Walterbury,Mississippi,Canada,100302,30-05-2016,SMS,+1-868-454-0723x8832,richardsmith@example.net,1,Graduate,Public
CUST004313,Randall Pearson,54,Female,Wagnermouth,Colorado,Germany,98920,29-09-2017,Phone,(950)659-9957,christopherdavis@example.net,10,Graduate,Public
CUST004314,Cody Simmons,58,Female,East Virginiaburgh,Vermont,USA,50762,22-04-2020,Email,623-463-7374x027,benjamin16@example.net,9,Undergraduate,Public
CUST004315,David Ponce,66,Male,Marytown,Utah,India,53724,22-09-2024,Phone,001-499-855-3555x372,haroldcalhoun@example.com,10,Graduate,Public
CUST004316,Derek Doyle,30,Female,Bentonborough,Mississippi,Germany,115586,30-03-2015,SMS,840-733-3723x8192,thomasleslie@example.net,6,Postgraduate,Public
CUST004317,Richard Taylor,51,Male,New Gary,Alaska,UK,45653,03-11-2017,Phone,(965)350-9971x728,qdillon@example.net,1,Undergraduate,Public
CUST004318,Karl Coleman,62,Male,Leeburgh,Alabama,UK,38507,10-11-2022,SMS,245-892-2948x8378,philip44@example.org,1,Graduate,Public
CUST004319,Stephen Butler,39,Female,East Billy,New Mexico,Canada,97914,14-05-2017,SMS,928.900.0146x510,trevor15@example.com,8,Postgraduate,Public
CUST004320,Susan George,70,Female,New Sarahhaven,Arizona,Canada,67773,08-09-2019,SMS,891-964-6335x943,amberwolfe@example.org,8,Graduate,Public
CUST004321,Christine Horne,40,Female,South Kathleen,South Carolina,Canada,136291,05-06-2017,Email,+1-752-313-0304x772,josephbrittany@example.org,3,Undergraduate,Public
CUST004322,Brian Cameron,68,Other,Wisefort,Montana,India,60205,15-10-2022,SMS,001-287-405-7457x5098,xbrady@example.net,3,Postgraduate,Public
